,Aceh,Bali,Banten,Bengkulu,Daerah_Istimewa_Yogyakarta,Gorontalo,Jawa_Barat,Jawa_Tengah,Jawa_Timur,Kalimantan_Selatan,Kalimantan_Timur,Kalimantan_Utara,Lampung,Maluku,Maluku_Utara,Nusa_Tenggara_Barat,Nusa_Tenggara_Timur,Papua,Papua_Barat,Sulawesi_Barat,Sulawesi_Selatan,Sulawesi_Tengah,Sulawesi_Tenggara,Sulawesi_Utara,Sumatera_Barat,Sumatera_Utara
2040/01/05 00:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 01:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 02:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 03:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 04:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 05:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 06:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 07:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 08:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 09:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 10:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 11:00:00,0.6296,0.7256,0.7440,0.7346,0.7500,0.7359,0.7343,0.7408,0.7168,0.7067,0.7146,0.7031,0.7436,0.7208,0.7300,0.7316,0.7276,0.7201,0.7276,0.7181,0.7216,0.7251,0.7234,0.7276,0.6593,0.6491
2040/01/05 12:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 13:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 14:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 15:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 16:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 17:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 18:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 19:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 20:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 21:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 22:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/05 23:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 00:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 01:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 02:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 03:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 04:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 05:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 06:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 07:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 08:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 09:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 10:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 11:00:00,0.6305,0.7280,0.7425,0.7327,0.7513,0.7375,0.7347,0.7409,0.7186,0.7075,0.7149,0.7033,0.7424,0.7210,0.7303,0.7317,0.7280,0.7201,0.7270,0.7191,0.7225,0.7255,0.7243,0.7280,0.6570,0.6444
2040/01/06 12:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 13:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 14:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 15:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 16:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 17:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 18:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 19:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 20:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 21:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 22:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/06 23:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 00:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 01:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 02:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 03:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 04:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 05:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 06:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 07:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 08:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 09:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 10:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 11:00:00,0.6319,0.7299,0.7380,0.7306,0.7523,0.7405,0.7337,0.7390,0.7211,0.7087,0.7150,0.7024,0.7405,0.7213,0.7302,0.7322,0.7282,0.7204,0.7270,0.7197,0.7235,0.7252,0.7251,0.7279,0.6571,0.6402
2040/01/07 12:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 13:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 14:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 15:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 16:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 17:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 18:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 19:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 20:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 21:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 22:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/07 23:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 00:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 01:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 02:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 03:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 04:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 05:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 06:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 07:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 08:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 09:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 10:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 11:00:00,0.6327,0.7311,0.7337,0.7296,0.7531,0.7435,0.7324,0.7385,0.7231,0.7104,0.7142,0.7006,0.7390,0.7216,0.7303,0.7329,0.7284,0.7220,0.7268,0.7201,0.7244,0.7246,0.7259,0.7276,0.6582,0.6413
2040/01/08 12:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 13:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 14:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 15:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 16:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 17:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 18:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 19:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 20:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 21:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 22:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
2040/01/08 23:00:00,0.6332,0.7322,0.7301,0.7287,0.7541,0.7448,0.7311,0.7391,0.7249,0.7121,0.7130,0.7006,0.7381,0.7221,0.7306,0.7341,0.7285,0.7213,0.7262,0.7204,0.7252,0.7239,0.7266,0.7273,0.6589,0.6435
